"sim","resid_beta0","resid_beta1","resid_beta2","resid_conv_msg","resid_data_resampled","tpr","fpr"
939,-1.9809392449864,1.87046560861633,-0.0742183295082659,"Converged",NA,0.8,0.2
940,-2.14593024869659,3.26208498285309,-0.168420932122771,"Converged",NA,0.8,0.2
941,-1.94854641307101,2.10109104099047,-0.0920952384484102,"Converged",NA,0.8,0.2
942,-2.29351436174691,3.91534483154568,-0.170474763989574,"Converged",NA,0.8,0.2
943,-0.734878497624839,-0.701571174084608,-0.164003516453639,"Converged",NA,0.8,0.2
944,-2.73560521326216,2.97769525484259,-0.00565835913039563,"Converged",NA,0.8,0.2
945,-1.43206635919717,-0.144267839465579,-0.0609485607674229,"Converged",NA,0.8,0.2
946,-1.69875697718391,2.1853729124068,-0.167057221308462,"Converged",NA,0.8,0.2
947,-2.47508349279745,2.87717030109623,-0.0819674249296759,"Converged",NA,0.8,0.2
948,-1.30682926403719,0.366871048950298,-0.155777684137166,"Converged",NA,0.8,0.2
949,-1.55741616142,2.16703949615822,-0.189225355651159,"Converged",NA,0.8,0.2
950,-2.33463859584034,2.95323643934876,-0.0883325339702408,"Converged",NA,0.8,0.2
951,-2.24188148923699,3.10051716286406,-0.113473123084656,"Converged",NA,0.8,0.2
952,-1.52383051458959,1.04882806369596,-0.13812124241301,"Converged",NA,0.8,0.2
953,-1.69277840939404,1.24158261057264,-0.124105098295513,"Converged",NA,0.8,0.2
954,-1.9435253705241,1.41563367035565,-0.0521086792488162,"Converged",NA,0.8,0.2
955,-2.18764507595209,2.01739898470794,-0.0447234596295021,"Converged",NA,0.8,0.2
956,-2.16601090943209,3.29523017377955,-0.147873745343905,"Converged",NA,0.8,0.2
957,-2.16618727131454,2.01374614884389,-0.0326287272555529,"Converged",NA,0.8,0.2
958,-2.14301012688692,2.48134090922774,-0.091914117567179,"Converged",NA,0.8,0.2
959,-2.20629386357861,2.98899433962631,-0.152798468733296,"Converged",NA,0.8,0.2
960,-2.22583206747826,3.14963975686453,-0.112724630461332,"Converged",NA,0.8,0.2
961,-1.79666117722413,1.83764711982652,-0.106886396468717,"Converged",NA,0.8,0.2
962,-2.05252990534934,1.9344350900954,-0.0869242263279705,"Converged",NA,0.8,0.2
963,-2.92390248669867,3.85538681846027,-0.0682243177843335,"Converged",NA,0.8,0.2
964,-1.47167526968137,0.382720762566111,-0.0673984000246264,"Converged",NA,0.8,0.2
965,-1.19919111439568,0.346982423365001,-0.139479363649134,"Converged",NA,0.8,0.2
966,-2.50159626910001,3.38729224824607,-0.0578390415352811,"Converged",NA,0.8,0.2
967,-1.35986706106269,-0.0205905901510767,-0.111857559072226,"Converged",NA,0.8,0.2
968,-1.90281683485722,1.97082798963488,-0.111120287214247,"Converged",NA,0.8,0.2
969,-1.72219985571039,1.2167723268267,-0.110174689620049,"Converged",NA,0.8,0.2
970,-2.00771936940328,2.4007909353796,-0.141604761477161,"Converged",NA,0.8,0.2
971,-1.19224715976528,-0.849912643452775,-0.0759770143897863,"Converged",NA,0.8,0.2
972,-1.99114774114554,1.9197771759767,-0.0870533401430581,"Converged",NA,0.8,0.2
973,-2.15891539884935,2.43645008773555,-0.0916908671340699,"Converged",NA,0.8,0.2
974,-2.76012721144866,2.15815442304832,-0.00222475367458294,"Converged",NA,0.8,0.2
975,-1.79435510939422,2.01697880181235,-0.135395251643202,"Converged",NA,0.8,0.2
976,-2.94465976386645,4.24304125711287,-0.0905511927519883,"Converged",NA,0.8,0.2
977,-2.222853411458,2.27040814786854,-0.0962859494833339,"Converged",NA,0.8,0.2
978,-2.12911581440761,2.55827236791261,-0.0954000824232328,"Converged",NA,0.8,0.2
979,-1.93848170245064,2.1209729144076,-0.107608325042626,"Converged",NA,0.8,0.2
980,-1.20296780738236,0.0607060524602381,-0.104613674340882,"Converged",NA,0.8,0.2
981,-2.1120162273419,2.84430928968947,-0.109724193475353,"Converged",NA,0.8,0.2
982,-2.17765651735242,2.81519081783206,-0.107849140862363,"Converged",NA,0.8,0.2
983,-3.21859032978291,5.52443732411938,-0.0857920882824771,"Converged",NA,0.8,0.2
984,-1.42422474457755,1.14754262724227,-0.185538491612597,"Converged",NA,0.8,0.2
985,-1.23825758831189,0.465962733549351,-0.138249532006784,"Converged",NA,0.8,0.2
986,-2.28834454335171,2.2076528790514,-0.0459196352028805,"Converged",NA,0.8,0.2
987,-2.6645449889381,3.87611928595141,-0.0693602942184584,"Converged",NA,0.8,0.2
988,-2.09031355560231,2.0811994758291,-0.0807114997650775,"Converged",NA,0.8,0.2
989,-2.26117880268945,2.90638247008438,-0.109589101558168,"Converged",NA,0.8,0.2
990,-2.37909858685508,3.8898195473434,-0.163631598254989,"Converged",NA,0.8,0.2
991,-2.27543439734296,2.97570450331548,-0.100558048448912,"Converged",NA,0.8,0.2
992,-2.44276447557727,3.09822858010521,-0.0565804695033915,"Converged",NA,0.8,0.2
993,-2.13653114207866,2.93788998230317,-0.068838606470034,"Converged",NA,0.8,0.2
994,-0.991243589220092,-0.651234723800415,-0.0991402026287429,"Converged",NA,0.8,0.2
995,-1.22485856690926,-0.62565291599855,-0.0844748551731029,"Converged",NA,0.8,0.2
996,-1.44641644278592,0.647598965677764,-0.125974026647427,"Converged",NA,0.8,0.2
997,-2.30813768842098,1.84838827879439,-0.0272692202710102,"Converged",NA,0.8,0.2
998,-2.37262476671957,3.95515562161683,-0.128466360941939,"Converged",NA,0.8,0.2
999,-2.68430539567004,2.61380350417718,0.00277222302941483,"Converged",NA,0.8,0.2
1000,-2.5523119225946,3.96451520897171,-0.0871618307334345,"Converged",NA,0.8,0.2
