"sim","cc_beta0","cc_beta1","cc_beta2","cc_conv_msg","cc_data_resampled","tpr","fpr"
899,-1.49438575125068,-0.693475660460573,-0.0202069982746391,"Converged",FALSE,0.8,0.2
900,-1.69669851480444,1.40375940830132,-0.12384077836104,"Converged",FALSE,0.8,0.2
901,-1.3252161710285,1.25988890967966,-0.185779050665278,"Converged",FALSE,0.8,0.2
902,-1.5022107310824,0.985882580718942,-0.110845132083207,"Converged",FALSE,0.8,0.2
903,-1.626973106164,0.237157101306841,-0.0525026577671765,"Converged",FALSE,0.8,0.2
904,-2.11919727039142,2.63880286038754,-0.136113035138091,"Converged",FALSE,0.8,0.2
905,-2.80009765158918,4.67032225739104,-0.0948532103763107,"Converged",FALSE,0.8,0.2
906,-1.66794113571854,0.342399392336674,-0.0393568512397114,"Converged",FALSE,0.8,0.2
907,-1.20354580646958,-1.48050779890578,-0.081760931314131,"Converged",FALSE,0.8,0.2
908,-1.67307283100422,1.3051222345353,-0.122217600305218,"Converged",FALSE,0.8,0.2
909,-1.84206371912571,1.17105191774016,-0.0646184641703345,"Converged",FALSE,0.8,0.2
910,-2.30595575958119,2.07148087162362,-0.0837985382734549,"Converged",FALSE,0.8,0.2
911,-2.30212089168555,2.37640189438552,-0.0432213407469132,"Converged",FALSE,0.8,0.2
912,-1.82202246908083,2.33859126868053,-0.16921619337574,"Converged",FALSE,0.8,0.2
913,-1.39442307718091,0.505021469434523,-0.142201476271406,"Converged",FALSE,0.8,0.2
914,-1.48475127989014,1.05448653260246,-0.123049142564619,"Converged",FALSE,0.8,0.2
915,-1.9373995242879,1.67473016954897,-0.0821696206873197,"Converged",FALSE,0.8,0.2
916,-1.91062813577009,2.538086776484,-0.151971606103986,"Converged",FALSE,0.8,0.2
917,-1.17533743856663,-0.980461941336505,-0.0464423993627189,"Converged",FALSE,0.8,0.2
918,-1.60254241526662,1.37978752517255,-0.161852707793206,"Converged",FALSE,0.8,0.2
919,-1.84996009547575,2.02767419096415,-0.13784238540429,"Converged",FALSE,0.8,0.2
920,-2.34737670801331,4.00836967177577,-0.179230923289546,"Converged",FALSE,0.8,0.2
921,-1.53273107199946,0.611836157256253,-0.12635220217405,"Converged",FALSE,0.8,0.2
922,-2.39953714539101,3.90856768740886,-0.13914871825859,"Converged",FALSE,0.8,0.2
923,-1.7509392873482,0.846676163789003,-0.0657927889318833,"Converged",FALSE,0.8,0.2
924,-2.07358147349799,2.06045726593718,-0.121002438242457,"Converged",FALSE,0.8,0.2
925,-1.81926962244034,1.59504731391615,-0.11571516884516,"Converged",FALSE,0.8,0.2
926,-2.39264950467404,3.01610597835664,-0.0864998929393898,"Converged",FALSE,0.8,0.2
927,-2.15771153156253,2.71775758226585,-0.0945875129231793,"Converged",FALSE,0.8,0.2
928,-2.91836836840353,4.18999419548272,-0.0287871877826285,"Converged",FALSE,0.8,0.2
929,-2.03272216048652,1.86237066990657,-0.0819925796112123,"Converged",FALSE,0.8,0.2
930,-2.14048655413617,3.31153296257697,-0.160661267444333,"Converged",FALSE,0.8,0.2
931,-1.42695866824429,0.562537296592395,-0.118186653614014,"Converged",FALSE,0.8,0.2
932,-1.43099777587769,1.07202566099381,-0.145242762588391,"Converged",FALSE,0.8,0.2
933,-2.60650421133993,5.09485495677777,-0.163013468632136,"Converged",FALSE,0.8,0.2
934,-1.661863263109,-0.049541366663428,-0.0161833295837044,"Converged",FALSE,0.8,0.2
935,-1.83963635170862,1.78079318065868,-0.0928780134784415,"Converged",FALSE,0.8,0.2
936,-1.86699199318365,1.28451560483151,-0.125242287813155,"Converged",FALSE,0.8,0.2
937,-1.24618176219315,-0.295388417597694,-0.0889337038167531,"Converged",FALSE,0.8,0.2
938,-2.12981537618376,2.49825150813425,-0.124167889697714,"Converged",FALSE,0.8,0.2
939,-1.74579590594806,1.97375455893951,-0.169163054494303,"Converged",FALSE,0.8,0.2
940,-1.19355445043438,0.460797759932784,-0.155340263377596,"Converged",FALSE,0.8,0.2
941,-1.53957104143176,0.935267640524841,-0.103281053793455,"Converged",FALSE,0.8,0.2
942,-1.51823587842533,0.924851238823075,-0.121833845576212,"Converged",FALSE,0.8,0.2
943,-1.03414379344053,-1.32123539013155,-0.0753853540889575,"Converged",FALSE,0.8,0.2
944,-1.63775628201625,0.846674167269158,-0.0860325840955032,"Converged",FALSE,0.8,0.2
945,-2.59601081771935,3.62042028548182,-0.0923083098496724,"Converged",FALSE,0.8,0.2
946,-1.58190719354616,0.866536169990064,-0.083574046715425,"Converged",FALSE,0.8,0.2
947,-1.78053890446843,1.18872300233061,-0.0914424959807643,"Converged",FALSE,0.8,0.2
948,-2.28064414635047,2.17401717461282,-0.0463281724626101,"Converged",FALSE,0.8,0.2
949,-1.80811674831437,1.58005972717394,-0.132078061087653,"Converged",FALSE,0.8,0.2
950,-2.20540059051718,1.81180269999114,-0.0459124349414114,"Converged",FALSE,0.8,0.2
951,-2.05190640553027,2.49351288702711,-0.094938410859276,"Converged",FALSE,0.8,0.2
952,-2.18886975091794,2.09047223073857,-0.039426673318004,"Converged",FALSE,0.8,0.2
953,-3.1959029945867,5.9665334052308,-0.137834189438488,"Converged",FALSE,0.8,0.2
954,-3.20961240511801,5.30326218260609,-0.0490524164808438,"Converged",FALSE,0.8,0.2
955,-1.60688550452129,1.66088368123555,-0.150942223368839,"Converged",FALSE,0.8,0.2
956,-2.79850154849555,3.5929088733372,-0.0369495658694056,"Converged",FALSE,0.8,0.2
957,-2.16090630644488,2.34955395134753,-0.0481384600803022,"Converged",FALSE,0.8,0.2
958,-1.94751180532484,2.22516510064126,-0.116973193102625,"Converged",FALSE,0.8,0.2
959,-2.95304869915757,4.80438832344252,-0.104171246127794,"Converged",FALSE,0.8,0.2
960,-2.12260437005474,2.05066020909827,-0.0902331863356748,"Converged",FALSE,0.8,0.2
961,-1.08509318089072,-1.53870535745555,-0.059937255669066,"Converged",FALSE,0.8,0.2
962,-2.28411855119094,3.73255353574301,-0.122226773513972,"Converged",FALSE,0.8,0.2
963,-2.10377885149838,1.56410285036204,-0.0398092358164337,"Converged",FALSE,0.8,0.2
964,-1.94993413960097,1.91615377509722,-0.128146485973553,"Converged",FALSE,0.8,0.2
965,-2.17212231643863,1.83515612223784,-0.0453021714947256,"Converged",FALSE,0.8,0.2
966,-1.83286805084789,1.6648939318878,-0.112950641263372,"Converged",FALSE,0.8,0.2
967,-1.299427789104,0.970402507843086,-0.197114384830834,"Converged",FALSE,0.8,0.2
968,-0.553374210322576,-0.801239983927426,-0.201107389114553,"Converged",FALSE,0.8,0.2
969,-2.70818731926307,4.31103137884742,-0.106361623338441,"Converged",FALSE,0.8,0.2
970,-2.07729355879982,1.18734035245474,-0.0524732080362349,"Converged",FALSE,0.8,0.2
971,-2.59063240152506,3.19752043788642,-0.0352328796284141,"Converged",FALSE,0.8,0.2
972,-2.59346593460039,3.83280339929359,-0.0737917974566747,"Converged",FALSE,0.8,0.2
973,-2.06256708211897,1.08218043196986,-0.0161821893557183,"Converged",FALSE,0.8,0.2
974,-1.59324625808496,2.01217303803139,-0.151180600496434,"Converged",FALSE,0.8,0.2
975,-2.46611494445169,2.49805783876639,-0.0420187216310132,"Converged",FALSE,0.8,0.2
976,-1.84281914678518,1.9812255595467,-0.125033499085973,"Converged",FALSE,0.8,0.2
977,-1.75940906519222,1.36244504075172,-0.0679772842955434,"Converged",FALSE,0.8,0.2
978,-2.0228855818168,3.13693136239867,-0.170748238272234,"Converged",FALSE,0.8,0.2
979,-1.50176944538076,0.793575858282948,-0.0938096232049554,"Converged",FALSE,0.8,0.2
980,-2.26039263605058,2.9632896550876,-0.0909366129219038,"Converged",FALSE,0.8,0.2
981,-2.27974836427575,3.45705326517284,-0.132857363936861,"Converged",FALSE,0.8,0.2
982,-2.72053647667534,3.28499615115743,-0.0584953253931009,"Converged",FALSE,0.8,0.2
983,-1.69041972600564,1.51475275132773,-0.132140099738676,"Converged",FALSE,0.8,0.2
984,-2.77264020435265,4.53497345374875,-0.0747079171295242,"Converged",FALSE,0.8,0.2
985,-1.28921578438836,0.484579927486061,-0.151393518195296,"Converged",FALSE,0.8,0.2
986,-2.50495794875419,4.66271191126467,-0.172368500875029,"Converged",FALSE,0.8,0.2
987,-2.47839449541525,4.03531243332315,-0.113740999890443,"Converged",FALSE,0.8,0.2
988,-1.68263887363709,0.118401315646077,-0.0454347050915569,"Converged",FALSE,0.8,0.2
989,-2.46577572252385,3.75983925651698,-0.118992716537656,"Converged",FALSE,0.8,0.2
990,-2.37537221029451,2.52953457688248,-0.0340104641340119,"Converged",FALSE,0.8,0.2
991,-1.7784063956309,-0.0233343485443069,-0.0234070724805632,"Converged",FALSE,0.8,0.2
992,-2.63397833377945,3.7979626558204,-0.0796868994942041,"Converged",FALSE,0.8,0.2
993,-1.73514056735709,1.12301275018983,-0.0840174114879321,"Converged",FALSE,0.8,0.2
994,-2.39806302122937,2.94074452161019,-0.0534325836458564,"Converged",FALSE,0.8,0.2
995,-1.90486967976732,1.06595036300453,-0.0655552304542131,"Converged",FALSE,0.8,0.2
996,-1.76384203160634,1.19099351710344,-0.113073472974469,"Converged",FALSE,0.8,0.2
997,-1.54190986719722,0.653942468660163,-0.117991950194138,"Converged",FALSE,0.8,0.2
998,-1.26144436010799,0.646289022200781,-0.148612874246442,"Converged",FALSE,0.8,0.2
999,-1.04998290732715,0.0314190650756069,-0.114859362924682,"Converged",FALSE,0.8,0.2
1000,-2.8050244510823,3.37298465393926,0.0101326665173846,"Converged",FALSE,0.8,0.2
