"sim","resid_beta0","resid_beta1","resid_beta2","resid_conv_msg","tpr","fpr"
674,-2.70975021987878,4.25947898051936,-0.105487325978785,"Converged",0.5,0.5
675,-0.291923497570038,-3.74139628059376,-0.0927105957732865,"Converged",0.5,0.5
676,-2.41275766622187,3.69903362650409,-0.106221182490629,"Converged",0.5,0.5
677,-2.18907231032322,2.77179037053335,-0.101110444903355,"Converged",0.5,0.5
678,-2.300847747029,3.27138671098097,-0.122713853658869,"Converged",0.5,0.5
679,-2.81012410566436,3.17317215954536,0.0128149081207938,"Converged",0.5,0.5
680,-0.634279430844379,-1.5975202205713,-0.129759373953093,"Converged",0.5,0.5
681,-2.33855623833288,2.69990664407965,-0.0763723126929746,"Converged",0.5,0.5
682,-2.25301960151226,3.49023585087639,-0.115064390137942,"Converged",0.5,0.5
683,-1.49860546067715,1.3692814448626,-0.128526381952831,"Converged",0.5,0.5
684,-2.76545920855814,5.27086068245025,-0.129465681334704,"Converged",0.5,0.5
685,-2.19387331395275,2.30682198425914,-0.0610041458515023,"Converged",0.5,0.5
686,-1.56329629998925,1.11769648292629,-0.138201192469787,"Converged",0.5,0.5
687,-0.731041216850267,-2.01892918300073,-0.0847961637718933,"Converged",0.5,0.5
688,-1.21576315135662,0.000992609501387038,-0.116056561726423,"Converged",0.5,0.5
689,-1.75162856224487,1.62037148276144,-0.117540346893034,"Converged",0.5,0.5
690,-1.14981021161272,-1.35108263176824,-0.0602211062582398,"Converged",0.5,0.5
691,-1.83441138921027,2.19218687297412,-0.133311787897485,"Converged",0.5,0.5
692,-0.389895792462503,-2.72425285238426,-0.117927475599003,"Converged",0.5,0.5
693,-2.09796456252721,1.59606766025172,-0.0687132620256766,"Converged",0.5,0.5
694,-1.77723972381553,1.36408639717126,-0.0908224745577582,"Converged",0.5,0.5
695,-2.46751043467943,3.61456665649859,-0.121275161252514,"Converged",0.5,0.5
696,-0.740109665795165,-1.46287738799755,-0.116216748980322,"Converged",0.5,0.5
697,-0.797918609013526,-0.578481628966209,-0.183762294309065,"Converged",0.5,0.5
698,-2.96036879814657,5.02096532085481,-0.0888173106033294,"Converged",0.5,0.5
699,-2.4003370472808,3.14822576407451,-0.0631058698936839,"Converged",0.5,0.5
700,-2.14338920912942,2.03641163608533,-0.0714388105806924,"Converged",0.5,0.5
701,-1.70031303357067,0.297535896788612,-0.0227833531357244,"Converged",0.5,0.5
702,-1.45589356196972,0.239961144850975,-0.10194635384404,"Converged",0.5,0.5
703,-2.91341331807141,4.31412344584419,-0.0689953774509141,"Converged",0.5,0.5
704,-2.369523728646,3.50100058747185,-0.144287105554375,"Converged",0.5,0.5
705,-1.01874186478455,-0.942406633461863,-0.125720475376615,"Converged",0.5,0.5
706,-1.15728725835783,-0.99614557631143,-0.0342269494841641,"Converged",0.5,0.5
707,-0.856048146581773,-1.20340858016084,-0.108087563476863,"Converged",0.5,0.5
708,-0.426748911679861,-3.57257594223287,-0.0808651102373543,"Converged",0.5,0.5
709,-2.19851652217359,1.69666524533459,-0.0281338283211841,"Converged",0.5,0.5
710,-1.80984085035368,2.01876519696286,-0.101504808074251,"Converged",0.5,0.5
711,-1.96929100033238,2.59044491648293,-0.145554369166007,"Converged",0.5,0.5
712,-1.98735535561664,1.75099602659187,-0.0753893324328358,"Converged",0.5,0.5
713,-1.63797525585252,1.06416814665706,-0.0943506409715572,"Converged",0.5,0.5
714,-1.75558453756282,0.815204624472704,-0.0926306905329634,"Converged",0.5,0.5
715,-3.08762482230509,5.85448315951066,-0.102516531817017,"Converged",0.5,0.5
716,-1.68223293317398,0.59851833451941,-0.0441812410571316,"Converged",0.5,0.5
717,-2.74488070644455,4.03893818962513,-0.0466665057212708,"Converged",0.5,0.5
718,-2.35924865000666,2.50525693113127,-0.0526061653100405,"Converged",0.5,0.5
719,-1.17056595145965,-0.629668712705552,-0.104374881707563,"Converged",0.5,0.5
720,-3.43279727256885,6.30670886633497,-0.0871615923274557,"Converged",0.5,0.5
721,-2.77671165713077,6.11520653388609,-0.195552544522055,"Converged",0.5,0.5
722,NA,NA,NA,"B-spline error",0.5,0.5
723,-1.80210966153111,0.289215750584404,-0.0469471640956241,"Converged",0.5,0.5
724,-1.33258583371433,-0.744431541363094,-0.0486447237264125,"Converged",0.5,0.5
725,-1.90231670893401,1.9068666002095,-0.0813541341296183,"Converged",0.5,0.5
726,-2.61013297631065,5.16241557924951,-0.13656668475162,"Converged",0.5,0.5
727,-1.34903125442467,-0.285318384847109,-0.0989342746452275,"Converged",0.5,0.5
728,-1.90638494946202,0.932089676236231,-0.0324820285958521,"Converged",0.5,0.5
729,-1.21912844221937,-1.39676267585623,-0.0291006866014707,"Converged",0.5,0.5
730,-0.246149072387561,-2.90044468986673,-0.143927668633533,"Converged",0.5,0.5
731,-3.62634220179321,7.28872226019686,-0.0723069537555703,"Converged",0.5,0.5
732,-0.851994542558994,-1.19454088820364,-0.0994505026102728,"Converged",0.5,0.5
733,-2.07405684401549,1.62423375264527,-0.0623618920086743,"Converged",0.5,0.5
734,-0.743206472918107,-1.60157770281712,-0.136979539754243,"Converged",0.5,0.5
735,-0.979094100322893,-1.16387331789364,-0.0818329453373192,"Converged",0.5,0.5
736,-2.15165531497022,2.21214349709539,-0.0520114950172042,"Converged",0.5,0.5
737,-1.76461666678399,0.849540199775034,-0.060599574756428,"Converged",0.5,0.5
738,0.14829698145145,-4.50672380150923,-0.0830479489226667,"Converged",0.5,0.5
739,-2.31146758296194,3.45698813591544,-0.100903324317942,"Converged",0.5,0.5
740,-2.86357719297289,4.86179203225632,-0.137915041871297,"Converged",0.5,0.5
741,-1.60909994452076,0.391441825753775,-0.0727301487986986,"Converged",0.5,0.5
742,-3.01530860965004,5.37812129696882,-0.143384272642532,"Converged",0.5,0.5
743,-1.63800293930748,0.586060401939286,-0.0734389350802084,"Converged",0.5,0.5
744,-2.64987271786464,4.49288271864834,-0.118945534270489,"Converged",0.5,0.5
745,-2.77923124912479,4.69116268887876,-0.105996128328083,"Converged",0.5,0.5
746,-0.724943522566922,-1.54937358073319,-0.141308900616042,"Converged",0.5,0.5
747,-2.58061824090747,4.23636044015519,-0.119242230164166,"Converged",0.5,0.5
748,-1.7386532687398,2.0147549725752,-0.167309433731413,"Converged",0.5,0.5
749,-0.699541652869766,-2.19573306848805,-0.0512048704366617,"Converged",0.5,0.5
750,-0.960742275700458,-1.00424382306049,-0.0993255525384458,"Converged",0.5,0.5
751,-2.32567757711261,3.86420964657619,-0.14762478502297,"Converged",0.5,0.5
752,-1.98440329516439,2.10270590870642,-0.0893442031858579,"Converged",0.5,0.5
753,-2.02888195249827,3.36337010036132,-0.187326102313379,"Converged",0.5,0.5
754,-1.73038520033962,1.1180230527952,-0.100865704454811,"Converged",0.5,0.5
755,-1.62216417198068,1.19624578673445,-0.123639232445059,"Converged",0.5,0.5
756,-2.13203363032788,2.5126388009609,-0.104731010031301,"Converged",0.5,0.5
757,-1.46825473548492,0.936591558821529,-0.120510980478496,"Converged",0.5,0.5
758,-2.45749491108101,2.98752476855295,-0.0417138814021809,"Converged",0.5,0.5
759,-1.38199480413976,0.489367522946836,-0.106835711755238,"Converged",0.5,0.5
760,-3.02759916180023,5.41991891614405,-0.128796031927248,"Converged",0.5,0.5
761,-1.59416133349797,1.06546154640072,-0.106050975757428,"Converged",0.5,0.5
762,-1.49282047196301,0.997968405907942,-0.119213717861653,"Converged",0.5,0.5
763,-1.31849520786627,0.809664693620715,-0.171741221690116,"Converged",0.5,0.5
764,-0.948029431070505,-1.16034944861157,-0.1117917880487,"Converged",0.5,0.5
765,-2.30556202972315,3.94303534593822,-0.168667154224333,"Converged",0.5,0.5
766,-2.18648264664106,2.21939821650842,-0.10727161421009,"Converged",0.5,0.5
767,-1.06608034386803,-0.545977173312131,-0.148824868991958,"Converged",0.5,0.5
768,-2.7935877597591,5.18093763074009,-0.0892440223413014,"Converged",0.5,0.5
769,-2.78303456251652,4.02434676011938,-0.075605010728282,"Converged",0.5,0.5
770,-1.88300847972447,1.71210118351108,-0.113032817833522,"Converged",0.5,0.5
771,-1.78214383339667,1.51552584257563,-0.0983491694128647,"Converged",0.5,0.5
772,-1.46546349838054,-0.662321535434233,-0.0405192532264721,"Converged",0.5,0.5
773,-2.05026788869517,1.65822608380002,-0.0449989743943551,"Converged",0.5,0.5
774,-3.08125690424937,6.06074041414161,-0.144541466667877,"Converged",0.5,0.5
775,-1.97448990412501,3.55060011786672,-0.178483464953046,"Converged",0.5,0.5
776,-2.63516692185409,3.12762590148314,-0.0331900234751566,"Converged",0.5,0.5
777,-0.325613380354593,-2.51076330358442,-0.135316525593366,"Converged",0.5,0.5
778,-1.98285349381482,2.40413294521191,-0.0982580807798542,"Converged",0.5,0.5
779,-1.83789270649317,1.34131601616342,-0.0684743966106265,"Converged",0.5,0.5
780,-1.81491992842028,1.20888585529643,-0.0556518507105514,"Converged",0.5,0.5
781,-1.48583453275704,0.110719980625764,-0.0719763617543929,"Converged",0.5,0.5
782,-3.82790823913661,7.52831396893866,-0.0848252507471935,"Converged",0.5,0.5
783,-1.85294687768907,0.771715491542103,-0.0727790701308197,"Converged",0.5,0.5
784,-1.91719705953827,1.9963686394682,-0.076526586770671,"Converged",0.5,0.5
785,-3.02729841546457,5.05919355633927,-0.0689754722257176,"Converged",0.5,0.5
786,-3.10097180190802,5.55667442747019,-0.0650755818651141,"Converged",0.5,0.5
787,-1.62097449955138,0.306231161254371,-0.058405856910776,"Converged",0.5,0.5
788,-1.03390814963307,-0.521692557300379,-0.129465607882851,"Converged",0.5,0.5
789,-2.53625844473451,4.53579058284602,-0.1428994920966,"Converged",0.5,0.5
790,NA,NA,NA,"MAX_ITER reached",0.5,0.5
791,-3.20454477587337,6.99761822917413,-0.165551805061264,"Converged",0.5,0.5
792,-1.4296521421216,0.749924402770918,-0.129685552521321,"Converged",0.5,0.5
793,-1.55605993775154,0.456235433149995,-0.065094693793575,"Converged",0.5,0.5
794,NA,NA,NA,"MAX_ITER reached",0.5,0.5
795,-0.61722306246982,-2.25834843968584,-0.0748607665260051,"Converged",0.5,0.5
796,-1.65884647419007,1.01511780459575,-0.0874215676423238,"Converged",0.5,0.5
797,-1.93168279223947,1.60663053118387,-0.0985256193703586,"Converged",0.5,0.5
798,-1.37505172254944,-0.103702055791861,-0.0846528306773451,"Converged",0.5,0.5
799,-3.23626729083247,6.56888944914704,-0.153610114844265,"Converged",0.5,0.5
800,-2.75612031142945,4.58941305854515,-0.10296724912357,"Converged",0.5,0.5
801,-0.536292429250922,-1.96739596132519,-0.161356802859719,"Converged",0.5,0.5
802,-2.0261096591055,2.45617058818649,-0.0774063766117474,"Converged",0.5,0.5
803,-0.212736862482616,-2.63702572187461,-0.147580838440183,"Converged",0.5,0.5
804,-1.89464290129063,2.84792080564885,-0.158882916328105,"Converged",0.5,0.5
805,-0.46032909888564,-2.97881908222931,-0.0585304656153808,"Converged",0.5,0.5
806,-3.44757843269205,6.29575496427296,-0.0656999392268236,"Converged",0.5,0.5
807,-2.2570320081346,2.81466627702476,-0.0734446812206594,"Converged",0.5,0.5
808,-2.67305030711398,4.57637360129982,-0.138024857745449,"Converged",0.5,0.5
809,-0.765809392455384,-1.27602000181234,-0.13356712789124,"Converged",0.5,0.5
810,-0.0857375719079542,-3.46787681971747,-0.133395285143337,"Converged",0.5,0.5
811,-3.14011549215129,5.91325147462473,-0.145463403458773,"Converged",0.5,0.5
812,-0.0196952289882901,-5.06870926517881,-0.0570794980024968,"Converged",0.5,0.5
813,-1.05712419141562,-0.884185637201507,-0.0962689150882864,"Converged",0.5,0.5
814,-1.91793644764494,1.7574051652716,-0.0681704876047057,"Converged",0.5,0.5
815,-1.11390834230157,-0.582610078291765,-0.134653108097611,"Converged",0.5,0.5
816,-1.17840100936441,-0.702260594704809,-0.10689966432806,"Converged",0.5,0.5
817,-2.97214031050636,5.44171760932222,-0.094324588961738,"Converged",0.5,0.5
818,-1.55953659967736,0.77074540368579,-0.107201631104025,"Converged",0.5,0.5
819,-2.46932074724152,3.46396813619098,-0.103131505236544,"Converged",0.5,0.5
820,-2.27782702339685,1.87050290551077,-0.0146665703295329,"Converged",0.5,0.5
821,-1.56753352285843,0.698064186198381,-0.0849420479281251,"Converged",0.5,0.5
822,-3.36146536692318,8.04903810894175,-0.199947836690114,"Converged",0.5,0.5
823,-1.65492491865587,1.25298478172004,-0.117184257843088,"Converged",0.5,0.5
824,-2.13443978778899,3.58908618175785,-0.157597799588275,"Converged",0.5,0.5
825,-3.15030383972629,4.48193823644995,-0.0207185477940754,"Converged",0.5,0.5
826,-1.39301980068119,0.786194441221824,-0.134534766287313,"Converged",0.5,0.5
827,-2.53161586879186,4.34871728907076,-0.118036854378533,"Converged",0.5,0.5
828,-2.55861119463353,3.6906551715935,-0.112973772468597,"Converged",0.5,0.5
829,-3.1172681175025,6.21611835976832,-0.129634454492392,"Converged",0.5,0.5
830,-0.731408421523371,-1.03284314719924,-0.149461022734772,"Converged",0.5,0.5
831,-0.351015041733985,-2.13019390603407,-0.16349802310461,"Converged",0.5,0.5
832,-0.955641671607204,-1.12776712841857,-0.0744009452122601,"Converged",0.5,0.5
833,-2.71703614368019,3.80035395201461,-0.0659079655684579,"Converged",0.5,0.5
834,-2.3957046155382,1.93247882421901,-0.0155204114112594,"Converged",0.5,0.5
835,-1.78079177215563,2.55617348725563,-0.176583902612243,"Converged",0.5,0.5
836,-2.17659296118187,2.10277996692541,-0.0723507270772624,"Converged",0.5,0.5
837,-1.36673883262102,-0.0556628437801254,-0.0626244551675428,"Converged",0.5,0.5
838,-2.13431132625243,2.61562899027743,-0.084057394692755,"Converged",0.5,0.5
839,-2.94029759074297,5.31786965086327,-0.0991876507159424,"Converged",0.5,0.5
840,-2.73419051505405,4.65189755374983,-0.138722216732265,"Converged",0.5,0.5
841,-2.07016869133275,2.19391895607905,-0.0927155254989188,"Converged",0.5,0.5
842,-2.2705278090638,2.97389660147143,-0.0951791564581771,"Converged",0.5,0.5
843,-2.78904781792646,5.08558460092894,-0.0892970737262644,"Converged",0.5,0.5
844,-1.27934639925072,0.472015890189279,-0.160340584931518,"Converged",0.5,0.5
845,-1.38453565808715,0.989033790431771,-0.173140158408084,"Converged",0.5,0.5
846,-2.33757066237034,1.6290420122082,-0.00892457401185945,"Converged",0.5,0.5
847,-0.844977599172948,-1.70125092202423,-0.0748132430041069,"Converged",0.5,0.5
848,-2.08670272949567,3.19136753632683,-0.186416259320348,"Converged",0.5,0.5
849,-2.06781910826042,1.96004131466434,-0.0718444938063946,"Converged",0.5,0.5
850,-2.45651895925196,4.34968866261287,-0.123779283120692,"Converged",0.5,0.5
851,-1.77136321638286,0.519531883561812,-0.0563016636243335,"Converged",0.5,0.5
852,-2.56139027847536,3.57911191999839,-0.0941048969395081,"Converged",0.5,0.5
853,-2.26903039993734,2.47466401346561,-0.0697722917918994,"Converged",0.5,0.5
854,-2.23411352491224,2.50390399002131,-0.097037930197799,"Converged",0.5,0.5
855,-1.76537334338432,0.811307581416493,-0.0658408300917405,"Converged",0.5,0.5
856,-1.68781419688724,1.85917331039862,-0.13684339747311,"Converged",0.5,0.5
857,-1.46764264938508,1.20411155428685,-0.158597585292725,"Converged",0.5,0.5
858,-0.611198595741975,-1.98882556501013,-0.101817578013962,"Converged",0.5,0.5
859,-0.4867825072793,-2.51784343693966,-0.0676028880223988,"Converged",0.5,0.5
860,-2.95027168959215,4.2570339466934,-0.0771348984684675,"Converged",0.5,0.5
861,-2.49562697945774,3.16950732721652,-0.0754399229087928,"Converged",0.5,0.5
862,-1.41569812461271,0.289259902750214,-0.0906745117767984,"Converged",0.5,0.5
863,-2.38023279284191,3.63423330682985,-0.125411428653504,"Converged",0.5,0.5
864,-2.03684471000235,1.47533277071795,-0.0645312321189309,"Converged",0.5,0.5
865,-2.54014257001185,2.05609848848618,-0.00339946658987768,"Converged",0.5,0.5
866,-0.470032256038328,-2.39006653143791,-0.115311103681299,"Converged",0.5,0.5
867,-1.24545267481059,0.656981528923311,-0.159821437254269,"Converged",0.5,0.5
868,-0.980344101336098,-1.01312181905099,-0.105467614435382,"Converged",0.5,0.5
869,-1.54455882749974,1.15956128650069,-0.150690289707399,"Converged",0.5,0.5
870,-1.3020391191835,0.128050425880434,-0.0971546114189441,"Converged",0.5,0.5
871,-1.67588801469017,1.59953685951877,-0.0988842636938546,"Converged",0.5,0.5
872,-1.98368775059494,1.49319297247349,-0.0813655923789718,"Converged",0.5,0.5
873,-2.69378961594233,4.90924137159111,-0.125540945938092,"Converged",0.5,0.5
874,-1.51845687273508,1.17642764452457,-0.125022640384426,"Converged",0.5,0.5
875,-2.67795934045136,5.01597275985753,-0.160159652652852,"Converged",0.5,0.5
876,-2.4968250268065,3.6800405491878,-0.115037915077501,"Converged",0.5,0.5
877,-0.971263908217155,-1.04751921744584,-0.13046376637586,"Converged",0.5,0.5
878,-2.84318484890475,4.82408782385783,-0.0809348127541744,"Converged",0.5,0.5
879,-2.26670517159905,2.29810348417264,-0.0703547644623492,"Converged",0.5,0.5
880,-2.47387270802708,2.61962160002327,-0.0205815072266368,"Converged",0.5,0.5
881,-2.38530494309817,2.73191793638999,-0.0776451333550831,"Converged",0.5,0.5
882,-1.35843654833483,-0.607152059391744,-0.0664903171362408,"Converged",0.5,0.5
883,-2.62447130417579,3.60804248118306,-0.0530949686060467,"Converged",0.5,0.5
884,-1.45222734177919,0.942757163340168,-0.121709518466291,"Converged",0.5,0.5
885,-1.07758334729584,-1.19770091323494,-0.0806721177630134,"Converged",0.5,0.5
886,-2.38795499309122,3.41894830375,-0.0931834116801933,"Converged",0.5,0.5
887,-2.16072090090722,1.98364030875059,-0.0740558315673577,"Converged",0.5,0.5
888,-1.12098175154253,-0.527953131389796,-0.113537769776751,"Converged",0.5,0.5
889,-2.19367513507302,2.03509235297463,-0.0703067981615184,"Converged",0.5,0.5
890,-2.63350616315526,4.61696716157423,-0.124121856953828,"Converged",0.5,0.5
891,-1.51072758977685,1.14097580239028,-0.114457579625999,"Converged",0.5,0.5
892,-2.66519273703578,4.65150538988575,-0.146862249675561,"Converged",0.5,0.5
893,-2.57066304489437,3.37516828121329,-0.051310442652095,"Converged",0.5,0.5
894,-2.18735259077574,1.92534195062004,-0.0822765487182493,"Converged",0.5,0.5
895,-1.16823187105813,0.162509694258267,-0.135575100455193,"Converged",0.5,0.5
896,-2.27385111951859,3.70832659671266,-0.140679411700869,"Converged",0.5,0.5
897,-3.19396491566952,5.5400393486767,-0.128503398349864,"Converged",0.5,0.5
898,-0.766984386500206,-1.37936926774561,-0.0874341783557332,"Converged",0.5,0.5
899,-2.85609664422458,4.61786239195108,-0.0915835305139623,"Converged",0.5,0.5
900,-3.13523297572691,3.96092039806188,0.0030978440737589,"Converged",0.5,0.5
901,-1.66863821331235,1.53855249206151,-0.167315958430476,"Converged",0.5,0.5
902,-1.56550165717935,-0.329997578278755,-0.0353939567499862,"Converged",0.5,0.5
903,-2.55607887631358,2.48741470053865,-0.00946987969970372,"Converged",0.5,0.5
904,-2.04984138418642,1.57414028333821,-0.0424684361050708,"Converged",0.5,0.5
905,-2.52575982213978,2.78421922088641,-0.0790199972686607,"Converged",0.5,0.5
906,-0.924861337226016,-0.942598747713101,-0.11246188283473,"Converged",0.5,0.5
907,-2.64897531486923,3.81512223328036,-0.073209972152212,"Converged",0.5,0.5
908,-2.05309582629654,1.75601961637141,-0.0872582636280567,"Converged",0.5,0.5
909,-1.96167507958542,2.16169584707464,-0.082047073694794,"Converged",0.5,0.5
910,-1.08083725178418,-0.534396982810975,-0.0980967853559385,"Converged",0.5,0.5
911,-1.84839854898025,1.53574161850519,-0.099789047194067,"Converged",0.5,0.5
912,-2.88620070750055,5.32306971591966,-0.107955738791558,"Converged",0.5,0.5
913,-2.87535919580001,4.04981511451806,-0.0258510095168007,"Converged",0.5,0.5
914,-0.677484438702096,-1.23576092785203,-0.184408157536115,"Converged",0.5,0.5
915,-2.06858497434286,2.36233039858825,-0.127698151590809,"Converged",0.5,0.5
916,-1.59960532706913,2.27479779905693,-0.168046953515426,"Converged",0.5,0.5
917,-2.42446878359971,4.4144784559728,-0.155151188902096,"Converged",0.5,0.5
918,-2.88912625023961,4.64507511975958,-0.0907041183903083,"Converged",0.5,0.5
919,-1.90789339834439,2.77999098350926,-0.164608908422402,"Converged",0.5,0.5
920,-2.41095918922616,3.20421733352438,-0.0823541811758844,"Converged",0.5,0.5
921,-2.08954988015879,1.48676087996488,-0.0522618559527715,"Converged",0.5,0.5
922,-1.10109240792456,-0.188187666441661,-0.116369542691342,"Converged",0.5,0.5
923,-2.36495802007073,3.20297032582829,-0.109403496432985,"Converged",0.5,0.5
924,-3.29156046335064,5.95925868928334,-0.0758165102238815,"Converged",0.5,0.5
925,-1.21483327415397,-0.340762394477273,-0.122658925995912,"Converged",0.5,0.5
926,-1.73677900730578,0.66900721919999,-0.0748197933716931,"Converged",0.5,0.5
927,-1.50075767387433,0.320328739410424,-0.079363040464358,"Converged",0.5,0.5
928,-1.72152592672783,0.928155491960361,-0.0815243350948732,"Converged",0.5,0.5
929,-1.49953294535488,-0.393809265029207,-0.053959799968216,"Converged",0.5,0.5
930,-2.20840666798048,3.36958678457321,-0.104780804420177,"Converged",0.5,0.5
931,-1.40547826883924,1.37436093396237,-0.141765488360341,"Converged",0.5,0.5
932,-2.05770100162327,2.45287836549944,-0.137553166969401,"Converged",0.5,0.5
933,-1.39817068658062,1.09870128733661,-0.142357060212311,"Converged",0.5,0.5
934,-2.94252166259279,4.01713289643751,-0.0497639002777236,"Converged",0.5,0.5
935,-1.86974283402559,2.68089000856047,-0.168641807865957,"Converged",0.5,0.5
936,-2.73203086419243,3.85534732059652,-0.0613358723514358,"Converged",0.5,0.5
937,-2.23704000013361,2.04536123305826,-0.0396923960695916,"Converged",0.5,0.5
938,-2.0649425815428,2.59766081734948,-0.073942833980787,"Converged",0.5,0.5
939,-2.30870741318585,3.63340999472926,-0.1500145792194,"Converged",0.5,0.5
940,-1.13920054557123,0.915877619277249,-0.206300720771068,"Converged",0.5,0.5
941,-2.07426251006166,2.14737055184249,-0.0946313794168424,"Converged",0.5,0.5
942,-1.40580916530312,0.523416627882782,-0.132868272193708,"Converged",0.5,0.5
943,-1.5004246411455,0.537973336584062,-0.128841286749354,"Converged",0.5,0.5
944,-1.78593045366063,0.450375248747597,-0.0372403480654567,"Converged",0.5,0.5
945,-1.91783593005554,1.49093804308071,-0.0600216034510303,"Converged",0.5,0.5
946,-1.46101023818516,0.913904163978489,-0.121259246439696,"Converged",0.5,0.5
947,-1.34967020472997,0.545024088542772,-0.137921908646677,"Converged",0.5,0.5
948,-2.27684609807323,3.18500865127966,-0.112811473463809,"Converged",0.5,0.5
949,-2.10294432249063,3.35575089022544,-0.131085785026065,"Converged",0.5,0.5
950,-3.04793186537229,5.14937215250044,-0.0362071328291094,"Converged",0.5,0.5
951,-1.40998532098892,-0.347631655888883,-0.04687984833917,"Converged",0.5,0.5
952,-1.95793477851317,2.92072774647853,-0.144735542513544,"Converged",0.5,0.5
953,-2.01406710529902,2.11039122415231,-0.127612903672519,"Converged",0.5,0.5
954,-1.57345505016585,1.38879998025114,-0.159466269543963,"Converged",0.5,0.5
955,-2.45675252717286,4.43150401113227,-0.173573455598251,"Converged",0.5,0.5
956,-2.19518296817828,2.53367260239025,-0.0896888389704076,"Converged",0.5,0.5
957,-1.01139320713889,-1.60741491846906,-0.0608153730750612,"Converged",0.5,0.5
958,-3.00744694562368,6.53757565677793,-0.168354638422473,"Converged",0.5,0.5
959,-2.12884514203405,2.35530449975798,-0.111088589377757,"Converged",0.5,0.5
960,-2.62866329143999,4.18700757843527,-0.0756861964068896,"Converged",0.5,0.5
961,-2.14011791482378,2.31698639644751,-0.0791489385547123,"Converged",0.5,0.5
962,-1.99023607338957,2.67467872144257,-0.146094672259779,"Converged",0.5,0.5
963,-2.32875233738283,2.5705500417333,-0.0290086377698844,"Converged",0.5,0.5
964,-1.22921072769998,-0.244283876863428,-0.0969301300688065,"Converged",0.5,0.5
965,-2.03959111548219,2.58124144153896,-0.152281080013936,"Converged",0.5,0.5
966,-1.53972402105194,1.14326640473392,-0.120341429368409,"Converged",0.5,0.5
967,-1.63784737280103,0.921033124510606,-0.0983921025331298,"Converged",0.5,0.5
968,-2.30192804057497,3.52301970774252,-0.132449096179469,"Converged",0.5,0.5
969,-1.54042657407864,-0.0106101486893244,-0.0861934165424976,"Converged",0.5,0.5
970,-3.36930534704681,6.71708630178107,-0.0476342271172371,"Converged",0.5,0.5
971,-1.83342558031862,2.73609946102649,-0.16531765155394,"Converged",0.5,0.5
972,-2.93349491643657,4.5848683970453,-0.0601580735299572,"Converged",0.5,0.5
973,-2.71873035508438,4.2794484809533,-0.118328927331045,"Converged",0.5,0.5
974,-2.35541141906626,3.35789930866595,-0.109242481270251,"Converged",0.5,0.5
975,-1.47980784410673,0.326606041958665,-0.0983510962494768,"Converged",0.5,0.5
976,-3.1186694899273,5.77189129264772,-0.149420726176831,"Converged",0.5,0.5
977,-1.32528242194525,-0.475242704960103,-0.0718443491985015,"Converged",0.5,0.5
978,-2.00505800974788,1.83471881921587,-0.0967323596895077,"Converged",0.5,0.5
979,-0.40501600522002,-2.41438559400418,-0.116219417010455,"Converged",0.5,0.5
980,-3.06416968403153,3.46714174947161,-0.00714516162319681,"Converged",0.5,0.5
981,-2.6870962047753,5.29831470077287,-0.125189138479981,"Converged",0.5,0.5
982,-1.99225085937601,2.91813468589152,-0.180211228610511,"Converged",0.5,0.5
983,-1.96299794390197,1.19563357741163,-0.0874891715173122,"Converged",0.5,0.5
984,-2.7335105566259,3.98076610263113,-0.0493657622229891,"Converged",0.5,0.5
985,-1.8423899501076,2.04297588561566,-0.110808290386089,"Converged",0.5,0.5
986,-2.67942167617068,4.15848965115496,-0.0918885472782267,"Converged",0.5,0.5
987,-1.85285571788952,2.28657037930197,-0.129668265621719,"Converged",0.5,0.5
988,-1.98949359728339,1.71240488793147,-0.0817849253955495,"Converged",0.5,0.5
989,NA,NA,NA,"B-spline error",0.5,0.5
990,-3.0598689213129,5.57268855214502,-0.128111200871755,"Converged",0.5,0.5
991,-1.79640254081202,3.34742311429513,-0.191356648063984,"Converged",0.5,0.5
992,-2.81332577710568,4.66230259357245,-0.0630552192066168,"Converged",0.5,0.5
993,-2.03400723744084,2.16043165005739,-0.123951524706556,"Converged",0.5,0.5
994,-2.12285071448552,3.19833055813255,-0.155228050862364,"Converged",0.5,0.5
995,-2.7487305655569,4.67080523368869,-0.115662612093324,"Converged",0.5,0.5
996,-1.55799932464455,1.38842690040882,-0.150455898113742,"Converged",0.5,0.5
997,-2.10567450490563,3.5334168315061,-0.198136041156268,"Converged",0.5,0.5
998,-1.89678552332834,1.27574749835653,-0.0731317908882013,"Converged",0.5,0.5
999,-3.16784698514908,5.21616192972938,-0.0267764465511869,"Converged",0.5,0.5
1000,-1.17434096764102,0.0413760674083355,-0.119440075469812,"Converged",0.5,0.5
