"sim","gs_beta0","gs_beta1","gs_beta2","naive_beta0","naive_beta1","naive_beta2","cc_beta0","cc_beta1","cc_beta2","smle_beta0","smle_beta1","smle_beta2","tpr","fpr"
734,-1.06856146097652,1.01655610460056,-0.0210657733919542,-1.10898155800505,0.907207754658114,-0.0207856490571743,0.330005745012395,-1.0836388834377,-0.0380690494891476,-1.20451303265678,1.40995978430654,-0.0210187044270804,0.95,0.05
735,-1.22647736362245,1.19566747647823,-0.0198322294848747,-1.16677790765179,0.893001347476566,-0.020293175262669,1.74713554606703,-3.14891021261458,-0.0711403313115419,-1.34688956835942,1.71096744140655,-0.0205652840150452,0.95,0.05
736,-2.569293275399,1.45468662848672,0.00169943427188494,-2.36119189432908,0.703722461648058,0.00137730885316955,-2.18780253806093,-2.10566796195464,0.00445675272814671,-2.43845148871859,1.07905849445691,0.00131615805487856,0.95,0.05
737,-1.69503616994661,0.403696917048397,-0.00110814104467762,-1.5565065240559,-0.0668759016159304,-0.000892721471518695,-1.57312689624187,-0.589327507593227,-0.00336311024418342,-1.7079486237381,0.447790411173735,-0.00116434961538549,0.95,0.05
738,-2.15334911105435,0.771833719681958,0.00542283016094587,-1.70786204627521,-0.505564628472011,0.00516919932940106,-2.42449270361542,2.96531052068216,0.00187414958455637,-1.92118810174893,0.0361897817131717,0.00544270387579665,0.95,0.05
739,-1.45733060022517,2.15918040262875,-0.0177176703447641,-1.09644844167736,0.616169543046448,-0.0157492507206309,-1.84941179425288,3.20784163767413,-0.0116664103392052,-1.33405947767577,1.56307923745844,-0.0158418585072232,0.95,0.05
740,-2.02975295142921,0.118512451783834,0.00459186298420792,-2.10773764041279,0.311914148548312,0.0045089828104232,-3.5752299462303,2.01394050481872,0.0282659354127541,-2.0909327486286,0.329739966554864,0.00449937084562333,0.95,0.05
741,-2.57807455347904,0.865090381962181,0.0110934114597682,-2.27102136858267,-0.176797421023672,0.0115797957187263,-1.99631863968775,-2.1147024836608,0.0153446913253795,-2.36142208741883,0.113413150494309,0.0113843369915831,0.95,0.05
742,-2.3117194997652,1.43995639159307,0.00317298703159128,-1.91789689990264,0.101738915237446,0.00370839032083776,-5.29022303991627,-3.33467360094334,0.0832001910320171,NA,NA,NA,0.95,0.05
743,-1.77228894841164,1.24967210053322,-0.00790109934325191,-1.57698125479643,0.501925325354112,-0.00761609290403594,0.178610844129153,-0.619732631272862,-0.0394008628274658,-1.92282629077404,1.60481126872033,-0.00709930340599789,0.95,0.05
744,-0.730934784704453,0.897585226460576,-0.0272575163921849,-0.686841418761431,0.709015957676317,-0.0278121546288112,-5.35007588651118,5.5456983290611,0.0367762506622663,-1.26064114089361,2.54295784253313,-0.0282656749827017,0.95,0.05
745,0.00579776739064473,0.00625267759122285,-0.0390160723508376,0.00248209627573917,0.0133684524783877,-0.0390104264171515,1.57608385942884,-1.55021875741538,-0.0716725711186199,-0.274080166064292,0.848775643621476,-0.0387452401130473,0.95,0.05
746,-0.666520975307357,-0.135415799065453,-0.0234306259976604,-0.74619676750742,0.097414298839299,-0.0234117765663474,1.05332181378561,0.799901005435353,-0.0712393669097047,-0.756476189250582,0.152530319780272,-0.0234299950715928,0.95,0.05
747,-1.22799146942802,0.453427836896758,-0.0112025207019323,-1.11696701373299,0.0952847464248951,-0.0112578087287931,-0.284754889906375,-1.70996025052392,-0.0215278679413217,-0.977168870360587,-0.387792076970894,-0.0110670804354643,0.95,0.05
748,-2.87046212813133,0.297992991708155,0.0213901962378562,-2.77305958693491,-0.0402577103774449,0.0216206957015009,-6.11245362765049,-1.97950466519167,0.0969177534929342,-2.48845948906294,-1.06661941937563,0.0223826579603696,0.95,0.05
749,-1.71480448948656,0.851196528713391,-0.00754727887631179,-1.42222347578968,0.00135447623505148,-0.00805265008622494,-2.7537501750982,1.40141729696596,0.0185107968224969,-1.52449056271583,0.309222589458512,-0.00803142238808468,0.95,0.05
750,-1.24210698614975,2.35038045706245,-0.0292439924529487,-1.05188093040978,1.36422103325648,-0.028406448647665,-3.3809809951783,6.86304792111725,-0.0138484902020543,-1.68288418676917,3.7265783902527,-0.0292657980887029,0.95,0.05
751,-0.827012434098487,0.628865526404476,-0.0220235955379721,-0.586702894344583,-0.124626307191171,-0.0221316292801572,-0.93756252848972,-0.664988979921553,-0.0145655300777582,-0.606197026988866,-0.0917505311223995,-0.022116154706895,0.95,0.05
752,-2.55243063280802,0.496671991151427,0.0157154393485501,-2.28720758008052,-0.253433697537611,0.0152783863429756,-1.46273827012263,1.2510664106099,-0.0124723711148593,NA,NA,NA,0.95,0.05
753,-1.54368556913867,0.708891926319355,-0.0115632788591456,-1.3540649268579,0.107087372754692,-0.0118583778489334,-5.47127266716699,4.40089161310523,0.0376707215072083,-1.63711940280071,1.03738994071198,-0.0117725421571203,0.95,0.05
754,-1.22815898929364,0.905811874311677,-0.0164218153537224,-0.743216008505445,-0.556201184885802,-0.0159786675387953,-7.93132354346642,-2.37852929762226,0.135968270433955,-0.636178954880378,-1.08197879331095,-0.0157061420768555,0.95,0.05
755,-2.47369251049941,1.77742977434445,0.00260447260501049,-2.10952730776468,0.601973950204833,0.00208635952740257,-6.36777760219326,8.90543163744927,0.0335577926930746,NA,NA,NA,0.95,0.05
756,-1.23378191131316,0.149689885213067,-0.00984650707145247,-1.23387529253116,0.124270227188364,-0.00983658633176005,-0.257026696641615,-3.84794802110423,-0.00900246130940965,-1.26467084721868,0.256343865460107,-0.00989301828251405,0.95,0.05
757,-2.64851472411753,-0.213739076574944,0.0222264624039514,-2.7368868950643,0.0501816057484227,0.0223072824580597,0.17072968292751,-0.618732485876619,-0.0492642938865877,-2.829791227381,0.374913323639041,0.0222462998535223,0.95,0.05
758,-1.68773398262086,0.910591461518855,-0.0112985944040921,-1.51517125905711,0.219561575666932,-0.0107047802221491,-4.87157838788813,2.81795776847746,0.0425527497307596,-1.60024800257563,0.550474625399226,-0.0107631754639948,0.95,0.05
759,-0.907978667787862,0.985500008161144,-0.023082127129362,-0.665481757773281,0.1681654742949,-0.0229668513788028,1.05396521730364,-2.07073423706269,-0.0343760698205424,-0.610885495061233,0.0393007073119687,-0.023066422054762,0.95,0.05
760,-1.42897472413216,1.27629422916899,-0.0134229048635803,-1.14746076611565,0.272205487759534,-0.0130236930783573,-1.0153982228308,-2.01655531943199,0.00232248858270845,-1.08082605690133,0.073231664957054,-0.0127626065302447,0.95,0.05
761,-0.957880648448381,1.42228456687414,-0.0275979883787733,-0.716655600340931,0.58413599103081,-0.0278089271636214,0.689119127433912,1.70221149876664,-0.0786170604497187,-0.777204413757169,0.893603708270163,-0.0279224432011947,0.95,0.05
762,-0.733471177773408,0.896641316817976,-0.0251973044595527,-0.530062697789405,0.178026295757828,-0.0249974068590214,-0.134894661695044,-0.528394478618978,-0.030546516784823,-0.533371777977344,0.242263676013098,-0.0251068534115566,0.95,0.05
763,-1.06029342401731,1.64809977242099,-0.0279543879003176,-0.576727927448765,0.282359147018756,-0.029439783296683,-1.94493375596003,4.98450241117098,-0.0437542451284484,-1.03326074060335,1.68811270550293,-0.0292335730770806,0.95,0.05
764,-1.66091915553773,1.25579786650465,-0.0129951946632631,-1.56395914388913,0.79237505682608,-0.0130696194250853,-2.09917933123194,-0.638537751868561,0.015074522972751,-1.69451973600542,1.4053073322981,-0.0130570402432248,0.95,0.05
765,-1.3711916122016,-0.0933724525636656,-0.00632589123633349,-1.40278880953871,0.00182147987980808,-0.00629639531672216,-1.2268942453832,-8.97058987093141,0.0203602214503376,-1.22422577672079,-0.553990429972826,-0.00637112950818936,0.95,0.05
766,-1.3938461900357,1.76337428330855,-0.0168043258808558,-1.15575687813711,0.908661378985776,-0.0171185398321676,-7.33430074329904,5.45904360948235,0.072119737462759,-1.94993504343361,3.54496221975401,-0.0178449127279386,0.95,0.05
767,-1.85131405478721,1.3323780407844,-0.00223010164617701,-1.56537943499,0.328914495796944,-0.00187024683852251,-2.52174973580665,2.67831424023331,0.0153049111949443,-1.83052346949718,1.30482829413806,-0.00244445259548912,0.95,0.05
768,-1.31530104320769,0.839955490935826,-0.0147815476533151,-1.30755803379255,0.582804118134256,-0.0140815927522929,-3.48685988640557,2.83916627545728,0.0217516753584111,-1.45070825023762,1.28023338571507,-0.0146849532639713,0.95,0.05
769,-0.0668851099021944,0.468813005231366,-0.04057392419345,0.17538900480038,-0.233518023375072,-0.040768820981143,2.05721539042518,1.47021217264678,-0.0877743531092961,0.128402762432585,-0.164708959875642,-0.0404886279202356,0.95,0.05
770,-2.06963079958594,1.99483346777787,-0.00888479404139872,-1.5468173557902,0.532664426008977,-0.0104901776562786,-6.56027993032428,4.25388457247997,0.0564604352494535,-1.87294012274342,1.54508561519658,-0.0103485901591695,0.95,0.05
771,-1.63987137702679,0.880334154372899,-0.00467073905054716,-1.53115099642293,0.397395488031462,-0.00417941641844321,-4.10425996735166,4.64425860738292,0.0180819574702441,-2.45930376232506,3.26509406786066,-0.00518473120047205,0.95,0.05
772,-2.21210546207704,1.31948155283228,0.00383083472915027,-2.42446857777854,1.55938504255764,0.00438995276781515,-3.71987745885191,0.728396209030954,0.0223859609047728,-2.9109686740515,3.17172757021281,0.00521973998760382,0.95,0.05
773,-1.71992961622023,0.33541723735934,-0.00365643454150594,-1.62734374669677,0.0156274348290923,-0.00352506285402385,1.86789160957599,-2.44900392821684,-0.0667319495644099,-1.41257415197351,-0.659910823049184,-0.00363861318417286,0.95,0.05
774,-2.10117558901045,1.0113398967761,0.00151336605814716,-2.22629107354894,1.19640517785668,0.00117591085714945,-0.42736138380156,-0.865277186885422,-0.0116234723447224,-2.3581960217206,1.77812675683475,0.00101420159475063,0.95,0.05
775,-2.50937198012107,1.27090800276306,0.00838832465414991,-2.55539957382217,1.05275746351024,0.00919779198014498,-3.10267486056372,2.43149742993078,0.0162251021998005,-2.98638282644692,2.55591201244431,0.00918049443140258,0.95,0.05
776,-1.94475112838378,0.329634827771346,0.000441864885413638,-2.04527940796708,0.584486598748386,6.61627664596148e-05,0.805928603805016,0.105629796701619,-0.0773639265709581,-2.15773881286984,1.07307633685842,0.000272289954535216,0.95,0.05
777,-2.62132383500887,0.229378001602998,0.0155693495485369,-2.4920955623236,-0.105810589100974,0.0151882797885594,-2.62249619493017,-1.19186561535385,0.0198805077289031,-2.36306106933735,-0.512224302033737,0.0150950423742214,0.95,0.05
778,-1.98230200282037,0.871340170468042,0.000840960992275842,-1.90118072237901,0.50679859304185,0.000886502936945975,-1.3113850636832,2.7366957065686,-0.0227136040213707,-2.32048673651991,1.87433401640219,0.000760941592370602,0.95,0.05
779,-2.2779583696423,2.36525031811183,-0.000806904566875727,-1.88505401376276,1.05214706596566,-0.0014430357449458,-0.169411215486537,0.464625046824,-0.0396023493236621,-2.34527473150394,2.7006201556931,-0.000897646370127294,0.95,0.05
780,-1.6831290833299,2.20207529670077,-0.0158811956168872,-1.23097408887971,0.616077201175032,-0.015515988370549,-3.47633742866514,3.1784308726203,0.0241510353078163,-1.93879641517548,2.94894530438134,-0.0153724968131474,0.95,0.05
781,-1.1954010154961,1.95876028212552,-0.0265234438196766,-1.10332541936017,1.35694733403181,-0.0263449500006572,-0.706086048909241,3.89266908195122,-0.0466499268015167,-1.558951183235,3.06600069763579,-0.0269840977157435,0.95,0.05
782,-1.06518220302846,1.31019570684766,-0.0245259359428273,-1.03643797546917,0.893556399728382,-0.0236552227950186,2.71990647503694,-1.99827101851516,-0.095741290916151,-0.893093215176381,0.694316406137662,-0.0241963032520395,0.95,0.05
783,-2.4473314729972,0.784447330356242,0.0109361219138315,-2.1827739876525,-0.0690065459613982,0.0109819920136028,-4.01864646569318,1.34626598165602,0.0402184436793843,-2.28175097854987,0.241155792323042,0.0109885861565157,0.95,0.05
784,-1.15674729467086,2.03219170517112,-0.0314372992621373,-0.862593738142423,0.739089990080351,-0.0299246447209178,-9.02332732763981,5.72526403319865,0.108371727562141,-1.24149587822712,2.13872293758887,-0.0297150625904091,0.95,0.05
785,-0.461546775593566,-0.725603741166698,-0.0203092773427407,-0.585191410927957,-0.192137210591185,-0.0209196194478348,-0.0835696074915609,-2.15839620603524,-0.0230053229625365,-0.604663237167677,-0.157600572420237,-0.0209674867601729,0.95,0.05
786,-0.79217391342405,0.879724824252905,-0.0261299770163141,-0.543276540073216,-0.050930208524737,-0.0250572985808886,-0.29977474602554,0.600252904832934,-0.0372114891720486,-0.910213090359619,1.17948866527169,-0.0256885720791887,0.95,0.05
787,-1.50197125730395,1.27991217171665,-0.0143892958638816,-1.27813729904504,0.353994860484545,-0.0133284561819717,0.110137171684465,-0.887496332531262,-0.0322517113369932,-1.16555906943548,0.0435858263211842,-0.0131785987129376,0.95,0.05
788,-1.10612665676611,0.624975995159247,-0.018790231748976,-0.850987222263033,-0.198494484762543,-0.0183109052111742,2.6304900249877,-1.39621704226177,-0.075976165347407,-0.714276152121312,-0.671899236472342,-0.0183375905898511,0.95,0.05
789,-1.87203839877588,-0.108833261763218,0.00523981603144042,-1.85541540705171,-0.136988699217888,0.00524086983571733,-0.72706002105593,-2.21219650971379,-0.0125304587471115,-1.81044382855621,-0.305371804034599,0.00536531401019754,0.95,0.05
790,-1.27742557409973,-0.150219751369097,-0.0108037256232819,-1.32700736670414,-0.00270631423223534,-0.0107046414100113,0.0837420099322199,2.10246002485748,-0.0544240986181329,-1.33494951117061,0.0226338062523969,-0.0107051266911107,0.95,0.05
791,-1.47144837943649,-0.0310421660991294,-0.00771896917708183,-1.36198849461927,-0.358310982429949,-0.00740140954902327,-3.58436655855863,-2.98394730202498,0.0514946194712853,-1.13437745925516,-1.20203114665197,-0.00710989223575294,0.95,0.05
792,-1.51337433102178,-0.0220664803541131,-0.00238158683447345,-1.42203409088466,-0.272833286463951,-0.00237351953578235,-2.11943451327189,2.92367769042841,-0.00124450597215494,-1.69286620094321,0.570652730805261,-0.00247309898263084,0.95,0.05
793,-1.32613419606338,2.06967283803356,-0.0214112594564902,-0.720311438402129,-0.210238474093351,-0.0183139184438882,1.47576200872574,3.43032519000619,-0.094134208221069,-1.01224029276834,0.787430626935116,-0.0191295723213395,0.95,0.05
794,-1.08362738271485,1.04259886492459,-0.0205881544426451,-0.833493089240686,0.284497076426377,-0.0212304956532032,-1.88019595998474,1.33164768645035,-0.00426045160426182,-0.925376553723153,0.638553516302738,-0.0211823700993301,0.95,0.05
795,-1.81321960637749,1.64954652117044,-0.00815905442988756,-1.63371256613225,0.866740595575359,-0.00778136951107518,-1.09229212478857,-0.140481758172656,-0.000402531855750548,-1.90308507701439,1.8001073369333,-0.0071907554696956,0.95,0.05
796,-2.05076377600484,0.952269244086917,0.003560111683076,-1.96696213973145,0.553195160957149,0.00379490696782251,-1.81999681356618,0.407512858065095,0.00662820101328858,-2.21354815055276,1.46035090904763,0.00362930690932336,0.95,0.05
797,-1.04702437994057,0.483405499268073,-0.0191269008715495,-1.06894713163637,0.472114193661209,-0.0192410807600268,-1.95989868698778,3.2673533192014,-0.0252030602574806,-1.37228203178797,1.46359985391825,-0.0192247273635887,0.95,0.05
798,-1.39673230783163,1.29373123118328,-0.0144681199988482,-1.13936015022194,0.300592098419314,-0.0135131670947764,-0.853013614685034,1.50314472311426,-0.0260262449833031,-1.31488426507194,0.95632334554142,-0.0136554275362598,0.95,0.05
799,-2.02365857999837,0.925477164174651,-0.00343415934548649,-1.91446386183171,0.492601642448821,-0.00355342319261176,-1.95890670002154,-2.14743330127612,0.0164998167900692,-1.82964091052511,0.354162319660406,-0.00371068798082251,0.95,0.05
800,-3.14447673352959,-0.1591029036505,0.026799996404193,-3.10985567683552,-0.219694711755696,0.0267333113244115,-2.53996873427615,2.52055122432977,-0.013530216712451,-2.94374522302608,-0.810272687092863,0.0267558035809735,0.95,0.05
801,-1.29001552442481,1.20156681807294,-0.0175397583368445,-0.976826370737616,0.18023187760007,-0.0175262482119775,0.154031768240329,5.48470705223632,-0.0846907317906435,-1.21205038176986,0.990495739579911,-0.0173564280441031,0.95,0.05
802,-1.46777977010734,1.13051104004444,-0.0126039127429693,-1.26382005215926,0.42684918241241,-0.0126312403663309,-5.46861152571701,0.887675709358383,0.0594592101697037,-1.31511255932654,0.646423696280743,-0.0126284586712663,0.95,0.05
803,-1.58030815253565,0.806457924090764,-0.00957272610612385,-1.43429325159636,0.186265473311677,-0.00882093397464078,-2.93760302524846,0.546307767338058,0.0265379313037699,-1.4404740916702,0.255858457934467,-0.00876893840196078,0.95,0.05
804,-1.51693666674381,0.838658762007548,-0.0116431388812266,-1.44322440447737,0.495905502452662,-0.0115597846029828,-0.0865538702269945,-0.166618420130737,-0.0354127114692648,-1.50570903714743,0.768959864923517,-0.0114632074024449,0.95,0.05
805,-1.95584574442423,1.24802317186375,-0.00403600021832345,-1.76277031870731,0.551686330680301,-0.00418057301324614,-1.27720283899533,0.542052941229784,-0.0155533357639919,-1.65510244910337,0.374752876519888,-0.00435800951154447,0.95,0.05
806,-1.83189750575747,-0.117492782467219,-0.00148880799960796,-1.84705112891704,-0.0634166849564632,-0.00144994268721108,-0.660493878349243,-3.67244444589711,-0.0165960687277479,-1.45727888720482,-1.4551965311565,-0.000962752738594817,0.95,0.05
807,-0.785342604034911,0.36477897385286,-0.0238779701483907,-0.785337341554342,0.314775638351559,-0.0239302183739944,1.23060386449037,-4.23063440549718,-0.0403490664297338,-0.623128315108055,-0.23566746068689,-0.0233756512435918,0.95,0.05
808,-1.75000728669868,0.752022008058787,-0.00584404425336483,-1.46483331365877,-0.254619152277583,-0.0046874721786648,-3.2695554306382,1.6420861858706,0.0236873554195982,-1.63436798483995,0.327197101345479,-0.00540564300568368,0.95,0.05
809,-2.55523689127753,2.23028794327961,-0.00180654320666287,-2.68093105327501,2.02328889623684,-0.000715113180114807,0.351933553506452,-0.248781371796918,-0.0535065637811907,-3.45024910565023,4.82336865227165,-0.00226826187503833,0.95,0.05
810,-1.66182559420862,0.386823728472132,-0.00492687222844627,-1.89005042059044,0.939256271394666,-0.00522437616847778,1.26245781370625,0.655504312189275,-0.0770970650146441,-2.13579745282693,1.82990890818915,-0.00477393417278412,0.95,0.05
811,-0.46943045717417,-0.172005277373382,-0.0273035331398585,-0.419800660192306,-0.295113692568367,-0.0271698105356275,0.620180088737141,0.177067007489466,-0.0499006922105261,-0.34692291675304,-0.592010714309442,-0.0272609055428731,0.95,0.05
812,-2.80093005073619,2.49764083232176,0.00487120122871946,-2.35953673791743,1.04468428734953,0.0041100312228539,-4.3540651599627,3.2847140489684,0.0303414971415896,-2.76786614461628,2.32194067314543,0.00515441004036009,0.95,0.05
813,-1.94529916174114,1.63174055809162,-0.00774689058569892,-1.83138343945583,0.958060522501282,-0.00685298055561634,-0.608114082331618,-3.65312012543162,-0.0115224829974907,-1.97406108517091,1.58485996590627,-0.0068160054090047,0.95,0.05
814,-2.66451285910329,2.11445435074659,0.00361381941365727,-2.41835349414966,1.07490540147047,0.00409270830436633,-0.901553315082986,1.86462704729217,-0.0234199312750225,-2.8729472928988,2.62726722144754,0.00462053718017815,0.95,0.05
815,-2.16301394328111,0.432858281950306,0.00335846379901472,-2.28870418477837,0.641571456179799,0.00381270762835892,-2.40481817381926,-0.782421741840158,0.0180753402118463,-2.44994818955831,1.26655524008837,0.0036294718301062,0.95,0.05
816,-1.95285874738263,0.628144725771811,0.0048903187821303,-2.27982633348208,1.24371601134168,0.0057522769532214,-1.62334713252165,0.780973132392993,-0.00284939125905779,-2.1506970101927,1.32246112842915,0.00449425997279288,0.95,0.05
817,-1.90889372546505,1.47355326947449,-0.0060703915555794,-1.8353409569599,0.992585170992928,-0.00584606255867794,-4.46017705880599,3.8129092687998,0.0289380762842479,-2.34916080405279,2.79874071679382,-0.00540992914238676,0.95,0.05
818,-1.02687862055436,0.388409879092828,-0.0165062765922841,-0.774805038834766,-0.422994342821917,-0.016026292398611,-1.63332990455898,1.6099026873149,-0.00224983993095335,-0.820407054673137,-0.319561133485997,-0.0161983285024526,0.95,0.05
819,-0.82582454983826,-0.388547724618196,-0.0198750154238178,-0.921177595365586,-0.0891036612523442,-0.0196768789212217,-4.9422586994795,5.25890857898365,0.0246962751506915,-0.928768626088356,-0.0725464846199517,-0.0197303626909192,0.95,0.05
820,-0.581717714377551,0.820062825401384,-0.0299640177222835,-0.499113453571371,0.525428872801285,-0.030384500979434,0.182723976368753,-0.281208579883002,-0.0354522729817106,-0.673491703058944,1.17982712650077,-0.0306087771213895,0.95,0.05
821,-1.11409321961182,0.587317436638752,-0.0171403875868697,-1.07375418305937,0.441649666570184,-0.0175736361050015,-3.44090749848283,2.96096808813283,0.00816729680816894,-1.1575223339286,0.78318333575816,-0.0174353293276888,0.95,0.05
822,-1.76127231826767,1.94734852420575,-0.0126329574855482,-1.3397782230974,0.32043671918493,-0.01081464504715,-2.42290486489402,2.97591335732442,-0.00159710663538721,-1.68264340033607,1.50022878873223,-0.0110941210917068,0.95,0.05
823,-1.464497637404,1.03091664491299,-0.0148119831363768,-1.24494690491363,0.329027125936652,-0.0151638192550037,-0.610106069506675,4.37834607131161,-0.0526224434923862,-1.5793912073976,1.38952941649541,-0.0148623331300294,0.95,0.05
824,-0.317849520179985,0.646373849007721,-0.035331006194731,-0.610761362608024,1.29723703291741,-0.0354723546119811,-1.90244417546705,1.62435333890837,-0.00694407370993321,-0.801628674654732,2.2625361824371,-0.0360579427451724,0.95,0.05
825,-2.90508407461313,2.60711829994817,0.00200473827294184,-2.62428992245387,1.48632383756641,0.00176725402509129,0.350207272966856,4.13520049808209,-0.0921075872600566,NA,NA,NA,0.95,0.05
826,-1.33344293168711,1.54984839450916,-0.022209343480592,-1.15607965852138,0.921404271729071,-0.0230187076492923,-3.89924873564104,1.05405881984946,0.0353773681946021,-1.43749260794227,1.93629927907104,-0.0233043818512814,0.95,0.05
827,-2.348232125034,0.850994071291989,0.00387251262661089,-2.21544158792393,0.234774360459031,0.00493108067834784,-6.98598227317915,8.213841664729,0.0448889431841147,NA,NA,NA,0.95,0.05
828,-1.54226978788296,2.02744488387833,-0.0183109889955923,-1.00566333723602,0.265475401136036,-0.0180141617771563,2.81006761292485,-0.830508967025607,-0.0999151750730645,-1.08122176911747,0.578391697285753,-0.0179647827608713,0.95,0.05
829,-2.05164595574847,2.05773836585172,-0.00807420692540754,-1.64018009320176,0.81653335920182,-0.009519159229475,1.76742111961077,3.09975869161048,-0.11268523301059,-1.95265166410651,1.83864796678034,-0.00909446816330743,0.95,0.05
830,-2.26556977654863,0.835525263992813,0.00522192361692785,-2.00155900109833,0.0499948029186081,0.00472912956260042,-1.41908912235136,-2.53118595281558,0.0116677020822516,-1.92938702155262,-0.17771631742547,0.00480285170260569,0.95,0.05
831,-2.81540812474977,1.47452387778736,0.0169458076679449,-2.55912439929144,0.607138690078716,0.0164658712315788,-5.589781136616,5.96899248181964,0.0424493171096641,-2.70175571389053,1.26253667337947,0.016171640566359,0.95,0.05
832,-2.04405403260829,0.776236151293547,0.00455209072955061,-1.84899622653638,0.220437453236156,0.00376864998188908,-4.41222203580047,5.78588131613483,0.0236134712083759,-1.97739297365828,0.638769843307534,0.0039983694856344,0.95,0.05
833,-1.16467189850398,0.466390642181363,-0.014997510952226,-1.06141725675462,0.088345145442099,-0.0147748877602512,-5.75771060258535,7.98789380813601,0.0232394501999913,-1.44833812029378,1.37082789595386,-0.015106059388498,0.95,0.05
834,-2.36502532508931,2.03041451192129,0.00100890946815303,-1.94843899847192,0.589262215852209,0.00130077228836826,-6.32760531794049,7.18863116136609,0.0409712811333294,-2.35263519420627,1.99035046025503,0.00103725016620957,0.95,0.05
835,-2.73582174301396,1.49325129887155,0.00978896600209761,-2.70280929266698,1.13989971151912,0.00973181172189014,-2.72837277487325,5.47629164529404,-0.0272774302632438,-3.05373882230684,2.33601283693167,0.0098332585945093,0.95,0.05
836,-0.708196798230021,0.61512643011888,-0.027088828511588,-0.62480115605378,0.376673108112206,-0.0277793391563612,-2.37656307464953,-0.889585063306403,0.013725627583136,-0.655489574318104,0.543114842742687,-0.0276030486827039,0.95,0.05
837,-2.42233379053274,0.711115891707591,0.00929096908466948,-2.42443766440613,0.558633336901771,0.00961405576942585,-3.90792728280564,0.872659234955949,0.0282447954823187,-2.73413566994592,1.54322412120273,0.00982174858236055,0.95,0.05
838,-1.54262511070642,-0.461608185793223,0.00230455402859258,-1.75150327128285,0.124721793636553,0.00274358859027344,-3.18798448748379,1.2327827730484,0.0232382295103921,-1.69972337160194,-9.97316844591641e-06,0.00262084858529149,0.95,0.05
839,-1.21347467787462,0.827208639447298,-0.0157683535725438,-1.02594387245659,0.222030502909752,-0.0158938972497614,-4.82739642877258,-1.31158623564599,0.0706657759438909,-1.05536345632602,0.326029176138114,-0.0157507748812576,0.95,0.05
840,-2.56142131247038,2.16154569150454,0.00510416622956214,-2.35857211082736,1.17726447459942,0.0060914853582892,-2.08853376351678,3.04833371567292,-0.0245888726748691,NA,NA,NA,0.95,0.05
841,-1.38868255158044,1.13835171477922,-0.0160572928972214,-1.14855967064465,0.233529399150431,-0.0152839336421177,-1.39884384259153,3.29912075756949,-0.0397007257668899,-1.35138056252271,0.947451160281829,-0.015421306082113,0.95,0.05
842,-1.08006002065766,-0.645579345452226,-0.00827290760222087,-1.32352720260344,0.0754509019048204,-0.00780512892947868,-3.05499881354417,-0.664890285771693,0.029257960108563,-1.26646573545633,-0.096937463175101,-0.00779044236516113,0.95,0.05
843,-1.68114385571896,0.911996688294272,-0.00909122699387619,-1.52862825143418,0.31584977633915,-0.00880074288301561,-1.64764488791307,0.46721633280637,-0.00332886618197898,-1.68330636202617,0.910290781958851,-0.00884789983746642,0.95,0.05
844,-1.7516096738767,2.28015221795332,-0.0171288694095714,-1.11461675901521,0.501476382344618,-0.0190895172201389,3.66679134091599,-1.08484111190308,-0.118208046686492,-1.3183452111201,1.15467430737312,-0.0187163728579652,0.95,0.05
845,-1.62945442667263,0.427927562614877,-0.00228328590593397,-1.3965820242503,-0.212867204109788,-0.00272303076644325,-1.42804574269279,-0.341492967566269,0.00172760186236077,-1.28337507040525,-0.636966258094911,-0.00276631359030348,0.95,0.05
846,-1.06411064574067,0.770017881385685,-0.0200404436100375,-1.0894314007127,0.768646613088672,-0.0205813734688206,3.29174831415569,-2.17039622020879,-0.106085577793445,-0.970378617285699,0.461056123958987,-0.0198693342413821,0.95,0.05
847,-1.66014050138918,0.875988128257702,-0.0065881589511621,-1.75212876026939,0.905495455283105,-0.00612193975253686,-4.39641177717439,3.42473401901612,0.0344936708411156,-2.06044937357111,1.95160928975665,-0.00522640675618878,0.95,0.05
848,-1.32256526883809,-1.46225270005199,0.00021768377167239,-1.49163016948548,-0.817989422241966,0.000707124608044747,1.59348455348071,-0.873189353512782,-0.0623108511267883,-1.31189943828969,-1.53074374939524,0.000115200364160456,0.95,0.05
849,-1.04245389831141,0.353232716398852,-0.0152299097102563,-0.89604536334721,-0.0310576309765949,-0.015736199729329,-3.49894488128172,0.122926977207036,0.0295756606413356,-0.958560575175746,0.126942038282946,-0.0155055366532682,0.95,0.05
850,-1.37205370600605,0.788512305238555,-0.0137974511106269,-1.18140973413717,0.0887177533907437,-0.0131520026417421,-1.74076306077442,-0.206619651482963,-0.00860603686332123,-1.05948233766422,-0.289864476300196,-0.0130250639199328,0.95,0.05
851,-1.18804689860905,0.00968361706171034,-0.0118438739948519,-1.62764284073106,1.29720094398562,-0.0131850157762594,-1.44062809795178,-3.33042621458111,0.0129620428657947,-1.74551299274398,1.95127590904757,-0.0128194041820896,0.95,0.05
852,-1.4564210427062,0.769532378032724,-0.0114834981917483,-1.2069677061163,-0.0564158268680377,-0.0112481560788862,-3.93216982783745,3.36729862602531,0.019651295205382,-1.42013909952814,0.694647479206208,-0.0116059859284219,0.95,0.05
