"sim","resid_beta0","resid_beta1","resid_beta2","resid_conv_msg","resid_data_resampled","audit_recovery"
161,-1.35023504806591,0.474876825127308,-0.0615299802304315,"Converged",FALSE,0.25
162,-1.20130088972214,0.781173008426578,-0.171995805133933,"Converged",FALSE,0.25
163,-1.31039886813075,0.0218534943904513,-0.0916195109809855,"Converged",FALSE,0.25
164,-1.92170172264419,1.0520052488216,-0.0483589736427842,"Converged",TRUE,0.25
165,-2.0595822818532,1.14655346960949,-0.0348290802364483,"Converged",FALSE,0.25
166,-1.81470495606801,0.859630728946501,-0.0689523877542654,"Converged",FALSE,0.25
167,-1.90644290342887,1.58742544189772,-0.107291155343624,"Converged",FALSE,0.25
168,-1.60667641835091,0.349713732554164,-0.0629288841777447,"Converged",FALSE,0.25
169,-1.56816293433242,0.814224887171805,-0.137566639321206,"Converged",FALSE,0.25
170,-1.38530655198821,-0.0774588072407427,-0.0986691370961534,"Converged",FALSE,0.25
171,-1.85282874131417,1.39554375419177,-0.105769786848028,"Converged",FALSE,0.25
172,-1.39196821691866,0.444468044737726,-0.12394449018824,"Converged",FALSE,0.25
173,-2.02341324837909,1.61066649201637,-0.100281788881475,"Converged",FALSE,0.25
174,-1.56019534266175,1.16953650183804,-0.11034675002315,"Converged",FALSE,0.25
175,-1.87478406687177,1.66956555894653,-0.0815622685675387,"Converged",FALSE,0.25
176,-1.81568624975001,1.36167887349218,-0.129680460866459,"Converged",FALSE,0.25
177,-1.47426564655861,0.428433875085116,-0.122197938917589,"Converged",FALSE,0.25
178,-1.59346585448746,0.792578587773792,-0.0829670897775992,"Converged",FALSE,0.25
179,-1.47509261269017,0.964454046888807,-0.124399190677274,"Converged",FALSE,0.25
180,-1.92983976242525,2.05888626683161,-0.140681869951172,"Converged",FALSE,0.25
181,-1.88268404732685,1.06090520035479,-0.0654497801857327,"Converged",FALSE,0.25
182,-1.89149089850481,1.63045706782405,-0.13074899499652,"Converged",FALSE,0.25
183,-1.71248927149855,1.29081956813563,-0.0983885210570004,"Converged",FALSE,0.25
184,-1.56421014985998,0.649739265954253,-0.043463029207802,"Converged",FALSE,0.25
185,-1.27040428634237,0.120945938589124,-0.135362943036679,"Converged",FALSE,0.25
186,-1.79671995614381,1.07472295417188,-0.0723238099730367,"Converged",FALSE,0.25
187,-1.80212503069821,1.91824616066826,-0.168607533811871,"Converged",FALSE,0.25
188,-1.49242237850254,0.876972069791806,-0.133010783642457,"Converged",FALSE,0.25
189,-1.87429814504115,1.36521329084657,-0.0816053706581538,"Converged",FALSE,0.25
190,-1.80748093321021,1.74342836485687,-0.157002305738084,"Converged",FALSE,0.25
191,-2.16358445859369,1.28329472575357,-0.0281704610075234,"Converged",FALSE,0.25
192,-1.71060173154737,1.40044355613721,-0.129643354257149,"Converged",FALSE,0.25
193,-1.10559282841348,0.432792059628467,-0.173633883338101,"Converged",FALSE,0.25
194,-1.86738774586697,2.29959057389161,-0.177572925245855,"Converged",FALSE,0.25
195,-1.55424736126672,0.910855254288715,-0.118749040121243,"Converged",FALSE,0.25
196,-2.17761013906158,1.59862537564066,-0.061049999912645,"Converged",FALSE,0.25
197,-1.61782120321344,1.04417574309233,-0.128064657688618,"Converged",FALSE,0.25
198,-1.83455854451395,1.37140026609017,-0.119792110826499,"Converged",FALSE,0.25
199,-1.49259640341857,0.37508267571449,-0.117872288281125,"Converged",FALSE,0.25
200,-2.10303380505463,1.77671776993739,-0.100679538282635,"Converged",FALSE,0.25
201,-1.82193721365103,1.17738341606669,-0.0874569407715197,"Converged",FALSE,0.25
202,-1.2171803953947,1.27764815684983,-0.231591312108807,"Converged",FALSE,0.25
203,-1.88022152644328,2.50016494690368,-0.150537056839326,"Converged",FALSE,0.25
204,-2.03535339142828,1.74831177106518,-0.0920902847513277,"Converged",FALSE,0.25
205,-1.63105729638416,0.362149228826011,-0.0716400593824754,"Converged",FALSE,0.25
206,-1.72461902070482,0.546537062466484,-0.08910317230802,"Converged",FALSE,0.25
207,-1.89162834732248,3.19350877095348,-0.247497998864619,"Converged",FALSE,0.25
208,-1.60169810614352,1.33002374001031,-0.132472746167875,"Converged",FALSE,0.25
209,-1.8598093452382,1.06415660172078,-0.0990819438613095,"Converged",FALSE,0.25
210,-1.71955894755965,0.924356902495965,-0.097736897355869,"Converged",FALSE,0.25
211,-1.87027117943298,1.45629581896261,-0.0799297270168818,"Converged",FALSE,0.25
212,-2.13047746103523,1.82046182437192,-0.0910652887076562,"Converged",FALSE,0.25
213,-1.78579406678719,1.16607028121527,-0.115775256893948,"Converged",FALSE,0.25
214,-1.82885515289851,1.73567867227591,-0.130618704133803,"Converged",TRUE,0.25
215,-1.90054098055839,0.903654438739969,-0.0433410491160714,"Converged",FALSE,0.25
216,-1.90449078256905,1.12076978533501,-0.0607177165464679,"Converged",FALSE,0.25
217,-1.69283703483661,1.7118409098139,-0.164273105244939,"Converged",FALSE,0.25
218,-1.84511363387839,1.27276835703423,-0.0670476085679035,"Converged",FALSE,0.25
219,-1.20108539218041,0.539034421286979,-0.179782127178799,"Converged",FALSE,0.25
220,-1.29102181318598,-0.0102694368198497,-0.099014632219551,"Converged",FALSE,0.25
221,-1.71064040470731,0.723073765883385,-0.0891464563495248,"Converged",FALSE,0.25
222,-1.95278961118174,1.93832618345829,-0.121398199948991,"Converged",FALSE,0.25
223,-1.57483530971378,0.0673729467809087,-0.076975665388927,"Converged",FALSE,0.25
224,-1.77770634869623,1.73717978218125,-0.162694153113352,"Converged",FALSE,0.25
225,-1.69562519220186,0.463300938928702,-0.111598235424314,"Converged",FALSE,0.25
226,-1.74085676728897,0.782203089150519,-0.0768111491443247,"Converged",FALSE,0.25
227,-2.37260877160585,2.28159212196186,-0.0664836901665103,"Converged",FALSE,0.25
228,-1.5621290093359,-0.105351666286032,-0.056790756289882,"Converged",FALSE,0.25
229,-1.53703268547433,1.09019835368446,-0.163706812686324,"Converged",FALSE,0.25
230,-1.79430384720041,1.65703928947906,-0.131017647923968,"Converged",FALSE,0.25
231,-1.93876467043479,0.896886942628634,-0.0694988573716289,"Converged",FALSE,0.25
232,-1.98723945673973,1.52074948182681,-0.0804260852496774,"Converged",FALSE,0.25
233,-1.29686152865191,0.93583637448363,-0.173133062613109,"Converged",FALSE,0.25
234,-2.20118806546144,2.40070971146386,-0.136159917214448,"Converged",FALSE,0.25
235,-1.68240591575409,0.909447024176742,-0.0842505625819127,"Converged",FALSE,0.25
236,-1.32008090038465,0.321060360200665,-0.126828407944242,"Converged",FALSE,0.25
237,-1.91924368090617,1.43480849413769,-0.109993366294407,"Converged",FALSE,0.25
238,-1.02223550391827,0.500438243507494,-0.187342667930757,"Converged",FALSE,0.25
239,-1.63979027296348,1.08971462372919,-0.120434423366311,"Converged",FALSE,0.25
240,-2.06346792285204,1.62842926327486,-0.0667512628398826,"Converged",FALSE,0.25
241,-1.90806530246258,1.62105443478574,-0.0855494967255989,"Converged",FALSE,0.25
242,-2.10677544782342,1.60473770695179,-0.0963221487400266,"Converged",FALSE,0.25
243,-1.80524162776909,1.83701639274559,-0.145267343355571,"Converged",FALSE,0.25
244,-1.60343465285,1.52962391847216,-0.16624938337384,"Converged",FALSE,0.25
245,-1.37046414257754,1.26710755730293,-0.185541374979087,"Converged",FALSE,0.25
246,-1.1539217055768,-0.439649498259488,-0.107324159883791,"Converged",FALSE,0.25
247,-1.56786018691341,1.21432240794125,-0.144313462442251,"Converged",FALSE,0.25
248,-2.43876328646861,1.34659685050997,0.0246561223006163,"Converged",FALSE,0.25
249,-1.44348559952059,0.0348837497211591,-0.0896336078688219,"Converged",FALSE,0.25
250,-1.94337514272061,1.32964683828741,-0.108311440912467,"Converged",FALSE,0.25
